year,month,precinct,offense_category,0
2022,February,06,FRAUD,43
2022,February,06,HOMICIDE,2
2022,February,06,KIDNAPPING,1
2022,February,06,LARCENY,53
2022,February,06,OBSTRUCTING JUDICIARY,10
2022,February,06,OBSTRUCTING THE POLICE,13
2022,February,06,OTHER,3
2022,February,06,OUIL,4
2022,February,06,ROBBERY,6
2022,February,06,RUNAWAY,8
2022,February,06,SEX OFFENSES,2
2022,February,06,SEXUAL ASSAULT,3
2022,February,06,STOLEN PROPERTY,17
2022,February,06,STOLEN VEHICLE,43
2022,February,06,WEAPONS OFFENSES,24
2022,February,07,AGGRAVATED ASSAULT,27
2022,February,07,ARSON,1
2022,February,07,ASSAULT,55
2022,February,07,BURGLARY,25
2022,February,07,DAMAGE TO PROPERTY,44
2022,February,07,DANGEROUS DRUGS,3
2022,February,07,DISORDERLY CONDUCT,2
2022,February,07,EXTORTION,1
2022,February,07,FAMILY OFFENSE,3
2022,February,07,FORGERY,3
2022,February,07,FRAUD,24
2022,February,07,LARCENY,88
2022,February,07,MISCELLANEOUS,1
2022,February,07,OBSTRUCTING JUDICIARY,5
2022,February,07,OBSTRUCTING THE POLICE,3
2022,February,07,ROBBERY,8
2022,February,07,SEX OFFENSES,1
2022,February,07,SEXUAL ASSAULT,3
2022,February,07,STOLEN PROPERTY,8
2022,February,07,STOLEN VEHICLE,47
2022,February,07,WEAPONS OFFENSES,8
2022,February,08,AGGRAVATED ASSAULT,65
2022,February,08,ARSON,4
2022,February,08,ASSAULT,136
2022,February,08,BURGLARY,48
2022,February,08,DAMAGE TO PROPERTY,76
2022,February,08,DANGEROUS DRUGS,5
2022,February,08,EXTORTION,1
2022,February,08,FAMILY OFFENSE,6
2022,February,08,FORGERY,7
2022,February,08,FRAUD,62
2022,February,08,HOMICIDE,3
2022,February,08,LARCENY,71
2022,February,08,OBSTRUCTING JUDICIARY,7
2022,February,08,OBSTRUCTING THE POLICE,21
2022,February,08,ROBBERY,10
2022,February,08,RUNAWAY,6
2022,February,08,SEX OFFENSES,3
2022,February,08,SEXUAL ASSAULT,7
2022,February,08,STOLEN PROPERTY,26
2022,February,08,STOLEN VEHICLE,59
2022,February,08,WEAPONS OFFENSES,47
2022,February,09,AGGRAVATED ASSAULT,61
2022,February,09,ARSON,4
2022,February,09,ASSAULT,119
2022,February,09,BURGLARY,43
2022,February,09,DAMAGE TO PROPERTY,58
2022,February,09,DANGEROUS DRUGS,11
2022,February,09,DISORDERLY CONDUCT,2
2022,February,09,FAMILY OFFENSE,4
2022,February,09,FORGERY,2
2022,February,09,FRAUD,37
2022,February,09,HOMICIDE,1
2022,February,09,LARCENY,64
2022,February,09,MISCELLANEOUS,1
2022,February,09,OBSTRUCTING JUDICIARY,6
2022,February,09,OBSTRUCTING THE POLICE,9
2022,February,09,ROBBERY,11
2022,February,09,RUNAWAY,7
2022,February,09,SEX OFFENSES,4
2022,February,09,SEXUAL ASSAULT,8
2022,February,09,STOLEN PROPERTY,33
2022,February,09,STOLEN VEHICLE,69
2022,February,09,WEAPONS OFFENSES,45
2022,February,10,AGGRAVATED ASSAULT,38
2022,February,10,ARSON,4
2022,February,10,ASSAULT,76
2022,February,10,BURGLARY,34
2022,February,10,DAMAGE TO PROPERTY,50
2022,February,10,DANGEROUS DRUGS,11
2022,February,10,DISORDERLY CONDUCT,1
2022,February,10,FAMILY OFFENSE,2
2022,February,10,FRAUD,32
2022,February,10,HOMICIDE,1
2022,February,10,JUSTIFIABLE HOMICIDE,1
2022,February,10,LARCENY,45
2022,February,10,OBSTRUCTING JUDICIARY,3
2022,February,10,OBSTRUCTING THE POLICE,3
2022,February,10,ROBBERY,6
2022,February,10,RUNAWAY,2
2022,February,10,SEX OFFENSES,3
2022,February,10,SEXUAL ASSAULT,5
2022,February,10,STOLEN PROPERTY,13
2022,February,10,STOLEN VEHICLE,33
2022,February,10,WEAPONS OFFENSES,9
2022,February,11,AGGRAVATED ASSAULT,31
2022,February,11,ARSON,2
2022,February,11,ASSAULT,88
2022,February,11,BURGLARY,42
2022,February,11,DAMAGE TO PROPERTY,51
2022,February,11,DANGEROUS DRUGS,12
2022,February,11,DISORDERLY CONDUCT,2
2022,February,11,EXTORTION,1
2022,February,11,FRAUD,32
2022,February,11,HOMICIDE,1
2022,February,11,KIDNAPPING,1
2022,February,11,LARCENY,45
2022,February,11,OBSTRUCTING JUDICIARY,2
2022,February,11,OBSTRUCTING THE POLICE,7
2022,February,11,OTHER,3
2022,February,11,ROBBERY,13
2022,February,11,RUNAWAY,2
2022,February,11,SEX OFFENSES,1
2022,February,11,SEXUAL ASSAULT,5
2022,February,11,STOLEN PROPERTY,21
2022,February,11,STOLEN VEHICLE,29
2022,February,11,WEAPONS OFFENSES,20
2022,February,12,AGGRAVATED ASSAULT,50
2022,February,12,ARSON,3
2022,February,12,ASSAULT,120
2022,February,12,BURGLARY,46
2022,February,12,DAMAGE TO PROPERTY,69
2022,February,12,DANGEROUS DRUGS,3
2022,February,12,DISORDERLY CONDUCT,1
2022,February,12,FAMILY OFFENSE,1
2022,February,12,FORGERY,1
2022,February,12,FRAUD,63
2022,February,12,HOMICIDE,2
2022,February,12,LARCENY,80
2022,February,12,LIQUOR,3
2022,February,12,OBSTRUCTING JUDICIARY,1
2022,February,12,OBSTRUCTING THE POLICE,3
2022,February,12,OTHER,3
2022,February,12,ROBBERY,4
2022,February,12,RUNAWAY,1
2022,February,12,SEX OFFENSES,1
2022,February,12,SEXUAL ASSAULT,6
2022,February,12,STOLEN PROPERTY,10
2022,February,12,STOLEN VEHICLE,68
2022,February,12,WEAPONS OFFENSES,25
2022,January,02,AGGRAVATED ASSAULT,48
2022,January,02,ARSON,3
2022,January,02,ASSAULT,130
2022,January,02,BURGLARY,41
2022,January,02,DAMAGE TO PROPERTY,63
2022,January,02,DANGEROUS DRUGS,2
2022,January,02,DISORDERLY CONDUCT,1
2022,January,02,FAMILY OFFENSE,1
2022,January,02,FORGERY,1
2022,January,02,FRAUD,31
2022,January,02,HOMICIDE,2
2022,January,02,KIDNAPPING,2
2022,January,02,LARCENY,61
2022,January,02,OBSTRUCTING JUDICIARY,5
2022,January,02,OBSTRUCTING THE POLICE,8
2022,January,02,ROBBERY,11
2022,January,02,RUNAWAY,1
2022,January,02,SEX OFFENSES,1
2022,January,02,SEXUAL ASSAULT,2
2022,January,02,STOLEN PROPERTY,14
2022,January,02,STOLEN VEHICLE,56
2022,January,02,WEAPONS OFFENSES,10
2022,January,03,AGGRAVATED ASSAULT,26
2022,January,03,ASSAULT,85
2022,January,03,BURGLARY,21
2022,January,03,DAMAGE TO PROPERTY,78
2022,January,03,DANGEROUS DRUGS,4
2022,January,03,DISORDERLY CONDUCT,2
2022,January,03,EXTORTION,1
2022,January,03,FAMILY OFFENSE,1
2022,January,03,FORGERY,1
2022,January,03,FRAUD,43
2022,January,03,HOMICIDE,1
2022,January,03,JUSTIFIABLE HOMICIDE,1
2022,January,03,KIDNAPPING,1
2022,January,03,LARCENY,169
2022,January,03,OBSTRUCTING JUDICIARY,3
2022,January,03,OBSTRUCTING THE POLICE,13
2022,January,03,OTHER,3
2022,January,03,OUIL,2
2022,January,03,ROBBERY,9
2022,January,03,SEX OFFENSES,5
2022,January,03,SEXUAL ASSAULT,5
2022,January,03,STOLEN PROPERTY,3
2022,January,03,STOLEN VEHICLE,47
2022,January,03,WEAPONS OFFENSES,22
2022,January,04,AGGRAVATED ASSAULT,31
2022,January,04,ASSAULT,50
2022,January,04,BURGLARY,23
2022,January,04,DAMAGE TO PROPERTY,40
2022,January,04,DANGEROUS DRUGS,16
2022,January,04,DISORDERLY CONDUCT,2
2022,January,04,FAMILY OFFENSE,2
2022,January,04,FRAUD,19
2022,January,04,KIDNAPPING,1
2022,January,04,LARCENY,40
2022,January,04,OBSTRUCTING JUDICIARY,7
2022,January,04,OBSTRUCTING THE POLICE,8
2022,January,04,OUIL,6
2022,January,04,ROBBERY,4
2022,January,04,SEX OFFENSES,2
2022,January,04,SEXUAL ASSAULT,1
2022,January,04,STOLEN PROPERTY,9
2022,January,04,STOLEN VEHICLE,34
2022,January,04,WEAPONS OFFENSES,19
2022,January,05,AGGRAVATED ASSAULT,29
2022,January,05,ARSON,1
2022,January,05,ASSAULT,68
2022,January,05,BURGLARY,26
2022,January,05,DAMAGE TO PROPERTY,43
2022,January,05,DANGEROUS DRUGS,2
2022,January,05,FAMILY OFFENSE,1
2022,January,05,FORGERY,1
2022,January,05,FRAUD,36
2022,January,05,LARCENY,51
2022,January,05,OBSTRUCTING JUDICIARY,1
2022,January,05,OBSTRUCTING THE POLICE,5
2022,January,05,ROBBERY,1
2022,January,05,RUNAWAY,2
2022,January,05,SEX OFFENSES,1
2022,January,05,SEXUAL ASSAULT,1
2022,January,05,STOLEN PROPERTY,8
2022,January,05,STOLEN VEHICLE,40
2022,January,05,WEAPONS OFFENSES,12
2022,January,06,AGGRAVATED ASSAULT,54
2022,January,06,ARSON,2
2022,January,06,ASSAULT,127
2022,January,06,BURGLARY,39
2022,January,06,DAMAGE TO PROPERTY,89
2022,January,06,DANGEROUS DRUGS,6
2022,January,06,DISORDERLY CONDUCT,1
2022,January,06,FAMILY OFFENSE,3
2022,January,06,FORGERY,1
2022,January,06,FRAUD,39
2022,January,06,JUSTIFIABLE HOMICIDE,1
2022,January,06,LARCENY,73
2022,January,06,OBSTRUCTING JUDICIARY,12
2022,January,06,OBSTRUCTING THE POLICE,12
2022,January,06,OTHER,3
2022,January,06,OUIL,2
2022,January,06,ROBBERY,7
2022,January,06,RUNAWAY,3
2022,January,06,SEX OFFENSES,2
2022,January,06,SEXUAL ASSAULT,3
2022,January,06,STOLEN PROPERTY,22
2022,January,06,STOLEN VEHICLE,55
2022,January,06,WEAPONS OFFENSES,32
2022,January,07,AGGRAVATED ASSAULT,24
2022,January,07,ARSON,1
2022,January,07,ASSAULT,57
2022,January,07,BURGLARY,25
2022,January,07,DAMAGE TO PROPERTY,39
2022,January,07,DANGEROUS DRUGS,3
2022,January,07,DISORDERLY CONDUCT,1
2022,January,07,FAMILY OFFENSE,3
2022,January,07,FORGERY,1
2022,January,07,FRAUD,19
2022,January,07,LARCENY,85
2022,January,07,OBSTRUCTING JUDICIARY,4
2022,January,07,OBSTRUCTING THE POLICE,8
2022,January,07,OTHER,1
2022,January,07,ROBBERY,6
2022,January,07,SEX OFFENSES,3
2022,January,07,STOLEN PROPERTY,7
2022,January,07,STOLEN VEHICLE,39
2022,January,07,WEAPONS OFFENSES,9
2022,January,08,AGGRAVATED ASSAULT,73
2022,January,08,ARSON,2
2022,January,08,ASSAULT,117
2022,January,08,BURGLARY,43
2022,January,08,DAMAGE TO PROPERTY,78
2022,January,08,DANGEROUS DRUGS,10
2022,January,08,DISORDERLY CONDUCT,2
2022,January,08,FAMILY OFFENSE,6
2022,January,08,FORGERY,3
2022,January,08,FRAUD,51
2022,January,08,HOMICIDE,2
2022,January,08,KIDNAPPING,4
2022,January,08,LARCENY,99
2022,January,08,OBSTRUCTING JUDICIARY,16
2022,January,08,OBSTRUCTING THE POLICE,23
2022,January,08,OTHER,2
2022,January,08,OUIL,4
2022,January,08,ROBBERY,14
2022,January,08,RUNAWAY,3
2022,January,08,SEX OFFENSES,1
2022,January,08,SEXUAL ASSAULT,4
2022,January,08,STOLEN PROPERTY,20
2022,January,08,STOLEN VEHICLE,75
2022,January,08,WEAPONS OFFENSES,51
2022,January,09,AGGRAVATED ASSAULT,74
2022,January,09,ARSON,6
2022,January,09,ASSAULT,129
2022,January,09,BURGLARY,49
2022,January,09,DAMAGE TO PROPERTY,102
2022,January,09,DANGEROUS DRUGS,11
2022,January,09,DISORDERLY CONDUCT,1
2022,January,09,FRAUD,38
2022,January,09,HOMICIDE,5
2022,January,09,LARCENY,68
2022,January,09,MISCELLANEOUS,1
2022,January,09,OBSTRUCTING JUDICIARY,6
2022,January,09,OBSTRUCTING THE POLICE,12
2022,January,09,OTHER,1
2022,January,09,OUIL,2
2022,January,09,ROBBERY,9
2022,January,09,RUNAWAY,4
2022,January,09,SEX OFFENSES,5
2022,January,09,SEXUAL ASSAULT,6
2022,January,09,STOLEN PROPERTY,40
2022,January,09,STOLEN VEHICLE,56
2022,January,09,WEAPONS OFFENSES,47
2022,January,10,AGGRAVATED ASSAULT,47
2022,January,10,ARSON,4
2022,January,10,ASSAULT,80
2022,January,10,BURGLARY,37
2022,January,10,DAMAGE TO PROPERTY,55
2022,January,10,DANGEROUS DRUGS,3
2022,January,10,DISORDERLY CONDUCT,1
2022,January,10,FAMILY OFFENSE,3
2022,January,10,FRAUD,30
2022,January,10,HOMICIDE,2
2022,January,10,LARCENY,71
2022,January,10,OBSTRUCTING JUDICIARY,3
2022,January,10,OBSTRUCTING THE POLICE,5
2022,January,10,OTHER,1
2022,January,10,ROBBERY,8
2022,January,10,RUNAWAY,4
2022,January,10,SEX OFFENSES,2
2022,January,10,SEXUAL ASSAULT,6
2022,January,10,STOLEN PROPERTY,12
2022,January,10,STOLEN VEHICLE,42
2022,January,10,WEAPONS OFFENSES,18
2022,January,11,AGGRAVATED ASSAULT,44
2022,January,11,ARSON,3
2022,January,11,ASSAULT,88
2022,January,11,BURGLARY,40
2022,January,11,DAMAGE TO PROPERTY,74
2022,January,11,DANGEROUS DRUGS,12
2022,January,11,DISORDERLY CONDUCT,1
2022,January,11,FAMILY OFFENSE,2
2022,January,11,FRAUD,43
2022,January,11,HOMICIDE,4
2022,January,11,KIDNAPPING,1
2022,January,11,LARCENY,69
2022,January,11,OBSTRUCTING JUDICIARY,14
2022,January,11,OBSTRUCTING THE POLICE,7
2022,January,11,OTHER,1
2022,January,11,ROBBERY,7
2022,January,11,RUNAWAY,1
2022,January,11,SEX OFFENSES,7
2022,January,11,SEXUAL ASSAULT,5
2022,January,11,STOLEN PROPERTY,15
2022,January,11,STOLEN VEHICLE,41
2022,January,11,WEAPONS OFFENSES,24
2022,January,12,AGGRAVATED ASSAULT,65
2022,January,12,ASSAULT,101
2022,January,12,BURGLARY,60
2022,January,12,DAMAGE TO PROPERTY,85
2022,January,12,DANGEROUS DRUGS,5
2022,January,12,FAMILY OFFENSE,3
2022,January,12,FORGERY,4
2022,January,12,FRAUD,82
2022,January,12,HOMICIDE,4
2022,January,12,LARCENY,95
2022,January,12,MISCELLANEOUS,2
2022,January,12,OBSTRUCTING JUDICIARY,6
2022,January,12,OBSTRUCTING THE POLICE,12
2022,January,12,OTHER,2
2022,January,12,ROBBERY,13
2022,January,12,RUNAWAY,1
2022,January,12,SEX OFFENSES,1
2022,January,12,SEXUAL ASSAULT,6
2022,January,12,STOLEN PROPERTY,8
2022,January,12,STOLEN VEHICLE,75
2022,January,12,WEAPONS OFFENSES,23
2022,January,HP,WEAPONS OFFENSES,1
2022,July,0,ASSAULT,1
2022,July,02,AGGRAVATED ASSAULT,108
2022,July,02,ARSON,7
2022,July,02,ASSAULT,154
2022,July,02,BURGLARY,54
2022,July,02,DAMAGE TO PROPERTY,99
2022,July,02,DANGEROUS DRUGS,2
2022,July,02,FAMILY OFFENSE,4
2022,July,02,FRAUD,43
2022,July,02,HOMICIDE,5
2022,July,02,LARCENY,76
2022,July,02,LIQUOR,2
2022,July,02,MISCELLANEOUS,2
2022,July,02,OBSTRUCTING JUDICIARY,4
2022,July,02,OBSTRUCTING THE POLICE,18
2022,July,02,OUIL,4
2022,July,02,ROBBERY,17
2022,July,02,RUNAWAY,5
2022,July,02,SEX OFFENSES,3
2022,July,02,SEXUAL ASSAULT,7
2022,July,02,STOLEN PROPERTY,27
2022,July,02,STOLEN VEHICLE,68
2022,July,02,WEAPONS OFFENSES,35
2022,July,03,AGGRAVATED ASSAULT,53
2022,July,03,ARSON,6
2022,July,03,ASSAULT,131
2022,July,03,BURGLARY,20
2022,July,03,DAMAGE TO PROPERTY,124
2022,July,03,DANGEROUS DRUGS,5
2022,July,03,DISORDERLY CONDUCT,12
2022,July,03,EXTORTION,1
2022,July,03,FORGERY,2
2022,July,03,FRAUD,49
2022,July,03,HOMICIDE,4
2022,July,03,LARCENY,218
2022,July,03,LIQUOR,3
2022,July,03,OBSTRUCTING JUDICIARY,8
2022,July,03,OBSTRUCTING THE POLICE,15
2022,July,03,OTHER,7
2022,July,03,OUIL,2
2022,July,03,ROBBERY,16
2022,July,03,RUNAWAY,5
2022,July,03,SEX OFFENSES,8
2022,July,03,SEXUAL ASSAULT,5
2022,July,03,STOLEN PROPERTY,10
2022,July,03,STOLEN VEHICLE,81
2022,July,03,WEAPONS OFFENSES,47
2022,July,04,AGGRAVATED ASSAULT,38
2022,July,04,ARSON,7
2022,July,04,ASSAULT,77
2022,July,04,BURGLARY,16
2022,July,04,DAMAGE TO PROPERTY,62
2022,July,04,DANGEROUS DRUGS,4
2022,July,04,DISORDERLY CONDUCT,1
2022,July,04,EXTORTION,1
2022,July,04,FAMILY OFFENSE,1
2022,July,04,FORGERY,1
2022,July,04,FRAUD,17
2022,July,04,HOMICIDE,5
2022,July,04,KIDNAPPING,1
2022,July,04,LARCENY,71
2022,July,04,OBSTRUCTING JUDICIARY,6
2022,July,04,OBSTRUCTING THE POLICE,8
2022,July,04,OTHER,2
2022,July,04,OUIL,2
2022,July,04,ROBBERY,9
2022,July,04,RUNAWAY,3
2022,July,04,SEX OFFENSES,2
2022,July,04,SEXUAL ASSAULT,2
2022,July,04,STOLEN PROPERTY,18
2022,July,04,STOLEN VEHICLE,42
2022,July,04,WEAPONS OFFENSES,13
2022,July,05,AGGRAVATED ASSAULT,60
2022,July,05,ARSON,4
2022,July,05,ASSAULT,109
2022,July,05,BURGLARY,35
2022,July,05,DAMAGE TO PROPERTY,75
2022,July,05,DISORDERLY CONDUCT,2
2022,July,05,FAMILY OFFENSE,5
2022,July,05,FRAUD,41
2022,July,05,HOMICIDE,2
2022,July,05,KIDNAPPING,1
2022,July,05,LARCENY,59
2022,July,05,OBSTRUCTING JUDICIARY,2
2022,July,05,OBSTRUCTING THE POLICE,7
2022,July,05,OTHER,1
2022,July,05,OUIL,4
2022,July,05,ROBBERY,7
2022,July,05,RUNAWAY,5
2022,July,05,SEX OFFENSES,6
2022,July,05,SEXUAL ASSAULT,5
2022,July,05,STOLEN PROPERTY,17
2022,July,05,STOLEN VEHICLE,94
2022,July,05,WEAPONS OFFENSES,16
2022,July,06,AGGRAVATED ASSAULT,77
2022,July,06,ARSON,2
2022,July,06,ASSAULT,161
2022,July,06,BURGLARY,41
2022,July,06,DAMAGE TO PROPERTY,109
2022,July,06,DANGEROUS DRUGS,1
2022,July,06,DISORDERLY CONDUCT,1
2022,July,06,EXTORTION,1
2022,July,06,FAMILY OFFENSE,7
2022,July,06,FRAUD,39
2022,July,06,HOMICIDE,7
2022,July,06,KIDNAPPING,1
2022,July,06,LARCENY,85
2022,July,06,MISCELLANEOUS,1
2022,July,06,OBSTRUCTING JUDICIARY,6
2022,July,06,OBSTRUCTING THE POLICE,11
2022,July,06,OTHER,2
2022,July,06,OUIL,4
2022,July,06,ROBBERY,9
2022,July,06,RUNAWAY,5
2022,July,06,SEX OFFENSES,6
2022,July,06,SEXUAL ASSAULT,8
2022,July,06,STOLEN PROPERTY,16
2022,July,06,STOLEN VEHICLE,77
2022,July,06,WEAPONS OFFENSES,32
2022,July,07,AGGRAVATED ASSAULT,60
2022,July,07,ARSON,2
2022,July,07,ASSAULT,73
2022,July,07,BURGLARY,29
2022,July,07,DAMAGE TO PROPERTY,85
2022,July,07,DANGEROUS DRUGS,5
2022,July,07,EXTORTION,1
2022,July,07,FAMILY OFFENSE,3
2022,July,07,FORGERY,2
2022,July,07,FRAUD,19
2022,July,07,HOMICIDE,4
2022,July,07,KIDNAPPING,1
2022,July,07,LARCENY,88
2022,July,07,LIQUOR,1
2022,July,07,MISCELLANEOUS,1
2022,July,07,OBSTRUCTING JUDICIARY,3
2022,July,07,OBSTRUCTING THE POLICE,5
2022,July,07,OTHER,1
2022,July,07,OUIL,2
2022,July,07,ROBBERY,13
2022,July,07,RUNAWAY,4
2022,July,07,SEX OFFENSES,5
2022,July,07,SEXUAL ASSAULT,4
2022,July,07,STOLEN PROPERTY,10
2022,July,07,STOLEN VEHICLE,82
2022,July,07,WEAPONS OFFENSES,19
2022,July,08,AGGRAVATED ASSAULT,107
2022,July,08,ARSON,3
2022,July,08,ASSAULT,177
2022,July,08,BURGLARY,41
2022,July,08,DAMAGE TO PROPERTY,114
2022,July,08,DANGEROUS DRUGS,3
2022,July,08,EXTORTION,1
2022,July,08,FAMILY OFFENSE,7
2022,July,08,FORGERY,4
2022,July,08,FRAUD,44
2022,July,08,HOMICIDE,6
2022,July,08,LARCENY,119
2022,July,08,OBSTRUCTING JUDICIARY,9
2022,July,08,OBSTRUCTING THE POLICE,21
2022,July,08,OUIL,10
2022,July,08,ROBBERY,13
2022,July,08,RUNAWAY,8
2022,July,08,SEX OFFENSES,24
2022,July,08,SEXUAL ASSAULT,11
2022,July,08,STOLEN PROPERTY,38
2022,July,08,STOLEN VEHICLE,108
2022,July,08,WEAPONS OFFENSES,51
2022,July,09,AGGRAVATED ASSAULT,141
2022,July,09,ARSON,14
2022,July,09,ASSAULT,174
2022,July,09,BURGLARY,53
2022,July,09,DAMAGE TO PROPERTY,139
2022,July,09,DANGEROUS DRUGS,9
2022,July,09,DISORDERLY CONDUCT,1
2022,July,09,FAMILY OFFENSE,2
2022,July,09,FORGERY,2
2022,July,09,FRAUD,42
2022,July,09,HOMICIDE,5
2022,July,09,KIDNAPPING,1
2022,July,09,LARCENY,94
2022,July,09,MISCELLANEOUS,1
2022,July,09,OBSTRUCTING JUDICIARY,12
2022,July,09,OBSTRUCTING THE POLICE,10
2022,July,09,OTHER,1
2022,July,09,OUIL,4
2022,July,09,ROBBERY,23
2022,July,09,RUNAWAY,5
2022,July,09,SEX OFFENSES,4
2022,July,09,SEXUAL ASSAULT,5
2022,July,09,STOLEN PROPERTY,35
2022,July,09,STOLEN VEHICLE,123
2022,July,09,WEAPONS OFFENSES,50
2022,July,10,AGGRAVATED ASSAULT,73
2022,July,10,ARSON,8
2022,July,10,ASSAULT,95
2022,July,10,BURGLARY,45
2022,July,10,DAMAGE TO PROPERTY,81
2022,July,10,DANGEROUS DRUGS,4
2022,July,10,FAMILY OFFENSE,6
2022,July,10,FRAUD,39
2022,July,10,HOMICIDE,1
2022,July,10,KIDNAPPING,6
2022,July,10,LARCENY,89
2022,July,10,LIQUOR,1
2022,July,10,OBSTRUCTING JUDICIARY,4
2022,July,10,OBSTRUCTING THE POLICE,2
2022,July,10,OTHER,1
2022,July,10,ROBBERY,10
2022,July,10,RUNAWAY,1
2022,July,10,SEX OFFENSES,4
2022,July,10,SEXUAL ASSAULT,6
2022,July,10,STOLEN PROPERTY,19
2022,July,10,STOLEN VEHICLE,62
2022,July,10,WEAPONS OFFENSES,20
2022,July,11,AGGRAVATED ASSAULT,73
2022,July,11,ARSON,5
2022,July,11,ASSAULT,113
2022,July,11,BURGLARY,52
2022,July,11,DAMAGE TO PROPERTY,102
2022,July,11,DANGEROUS DRUGS,5
2022,July,11,DISORDERLY CONDUCT,1
2022,July,11,FAMILY OFFENSE,2
2022,July,11,FORGERY,1
2022,July,11,FRAUD,41
2022,July,11,HOMICIDE,2
2022,July,11,LARCENY,86
2022,July,11,OBSTRUCTING JUDICIARY,8
2022,July,11,OBSTRUCTING THE POLICE,14
2022,July,11,OTHER,3
2022,July,11,OUIL,2
2022,July,11,ROBBERY,7
2022,July,11,RUNAWAY,4
2022,July,11,SEX OFFENSES,2
2022,July,11,SEXUAL ASSAULT,3
2022,July,11,STOLEN PROPERTY,20
2022,July,11,STOLEN VEHICLE,60
2022,July,11,WEAPONS OFFENSES,14
2022,July,12,AGGRAVATED ASSAULT,95
2022,July,12,ARSON,5
2022,July,12,ASSAULT,163
2022,July,12,BURGLARY,58
2022,July,12,DAMAGE TO PROPERTY,122
2022,July,12,DANGEROUS DRUGS,6
2022,July,12,DISORDERLY CONDUCT,2
2022,July,12,EXTORTION,1
2022,July,12,FAMILY OFFENSE,3
2022,July,12,FRAUD,73
2022,July,12,HOMICIDE,3
2022,July,12,KIDNAPPING,2
2022,July,12,LARCENY,114
2022,July,12,LIQUOR,1
2022,July,12,MISCELLANEOUS,1
2022,July,12,OBSTRUCTING JUDICIARY,3
2022,July,12,OBSTRUCTING THE POLICE,11
2022,July,12,OTHER,1
2022,July,12,OUIL,6
2022,July,12,ROBBERY,11
2022,July,12,RUNAWAY,6
2022,July,12,SEX OFFENSES,12
2022,July,12,SEXUAL ASSAULT,3
2022,July,12,STOLEN PROPERTY,17
2022,July,12,STOLEN VEHICLE,104
2022,July,12,WEAPONS OFFENSES,26
2022,June,0,FRAUD,1
2022,June,0,ROBBERY,1
2022,June,0,STOLEN VEHICLE,1
2022,June,02,AGGRAVATED ASSAULT,62
2022,June,02,ARSON,6
2022,June,02,ASSAULT,162
2022,June,02,BURGLARY,45
2022,June,02,DAMAGE TO PROPERTY,83
2022,June,02,FAMILY OFFENSE,6
2022,June,02,FORGERY,1
2022,June,02,FRAUD,39
2022,June,02,HOMICIDE,4
2022,June,02,KIDNAPPING,1
2022,June,02,LARCENY,63
2022,June,02,OBSTRUCTING JUDICIARY,4
2022,June,02,OBSTRUCTING THE POLICE,8
2022,June,02,OUIL,8
2022,June,02,ROBBERY,10
2022,June,02,RUNAWAY,2
2022,June,02,SEX OFFENSES,2
2022,June,02,SEXUAL ASSAULT,8
2022,June,02,STOLEN PROPERTY,15
2022,June,02,STOLEN VEHICLE,53
2022,June,02,WEAPONS OFFENSES,19
2022,June,03,AGGRAVATED ASSAULT,53
2022,June,03,ARSON,1
2022,June,03,ASSAULT,131
2022,June,03,BURGLARY,31
2022,June,03,DAMAGE TO PROPERTY,113
2022,June,03,DANGEROUS DRUGS,6
2022,June,03,DISORDERLY CONDUCT,6
2022,June,03,FAMILY OFFENSE,1
2022,June,03,FORGERY,1
2022,June,03,FRAUD,59
2022,June,03,HOMICIDE,1
2022,June,03,KIDNAPPING,2
2022,June,03,LARCENY,174
2022,June,03,OBSTRUCTING JUDICIARY,11
2022,June,03,OBSTRUCTING THE POLICE,11
2022,June,03,OTHER,4
2022,June,03,OUIL,4
2022,June,03,ROBBERY,9
2022,June,03,RUNAWAY,4
2022,June,03,SEX OFFENSES,8
2022,June,03,SEXUAL ASSAULT,3
2022,June,03,SOLICITATION,1
2022,June,03,STOLEN PROPERTY,8
2022,June,03,STOLEN VEHICLE,72
2022,June,03,WEAPONS OFFENSES,33
2022,June,04,AGGRAVATED ASSAULT,44
2022,June,04,ARSON,4
2022,June,04,ASSAULT,75
2022,June,04,BURGLARY,14
2022,June,04,DAMAGE TO PROPERTY,49
2022,June,04,DANGEROUS DRUGS,7
2022,June,04,DISORDERLY CONDUCT,2
2022,June,04,FAMILY OFFENSE,1
2022,June,04,FRAUD,19
2022,June,04,HOMICIDE,1
2022,June,04,KIDNAPPING,1
2022,June,04,LARCENY,42
2022,June,04,OBSTRUCTING JUDICIARY,11
2022,June,04,OBSTRUCTING THE POLICE,5
2022,June,04,OUIL,2
2022,June,04,ROBBERY,11
2022,June,04,RUNAWAY,2
2022,June,04,SEX OFFENSES,6
2022,June,04,SEXUAL ASSAULT,4
2022,June,04,STOLEN PROPERTY,13
2022,June,04,STOLEN VEHICLE,24
2022,June,04,WEAPONS OFFENSES,17
2022,June,05,AGGRAVATED ASSAULT,70
2022,June,05,ARSON,1
2022,June,05,ASSAULT,90
2022,June,05,BURGLARY,36
2022,June,05,DAMAGE TO PROPERTY,78
2022,June,05,DANGEROUS DRUGS,7
2022,June,05,FAMILY OFFENSE,2
2022,June,05,FORGERY,1
2022,June,05,FRAUD,46
2022,June,05,HOMICIDE,4
2022,June,05,KIDNAPPING,1
